artifactType,artifactId,unitId,slot,skillId,status,originalSha256,stringFieldCount,unicodeCharacterCount
question,u01-s010-v004,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,e126f7994b771dd3dd86326431363352aa9c750b9d205efb01eaafcdae7f52f0,36,381
question,u01-s010-v005,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,7cb47faa548757552e6a48f4ddf528ea98da8580d24297936ac4136d3a4360e7,36,428
question,u01-s010-v006,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,11b5e0d809c071640883e24cb84850ff948d710188c2d29be5f437e6790d277f,36,384
question,u01-s010-v007,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,fcc753c0ebbb1330f89b9dcb378c67f60d8b0c6c1f6e10b1a31af8a88017d640,36,426
question,u01-s010-v008,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,030b18da0567c6ef82a47db242fbe1430935559efc60127e893e81f281dc1ea3,36,411
question,u01-s010-v009,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,270013b8434d6448e63cc199216a948a0d86dd8c80d658da942551670d871f94,36,434
question,u01-s010-v010,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,727a9ca906b7d05312b9f717b63f4c4a8096dde6f87fb10d425de80bca34bb0b,37,484
question,u01-s010-v011,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,3625773496dba402c1d121f59e71cfa7d315cd3889216f19ee9054a95192ea97,37,486
question,u01-s010-v012,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,b8479bce31aaa1f82f8b94458700fa01c087e7f4cac23588546e28ed96596ef8,37,510
question,u01-s010-cr001,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,b51946dacc40a9fb3f69078bcbd3879ecb3ad4925c21c0258cb015b2ffdd771f,27,465
question,u01-s010-cr002,u01,s010,integer-multiplication-division,MANUAL_AUDIT_COMPLETE_BATCH_003,02c006f43048c9153c5c1b7a22321112e6e0d83735333e5f63ba9cc837283346,28,532
lecture,u01-s011-lecture-r1,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,95273c94c56d2222edbfec8e5506fdec0f74cb54c2344d4338e826885eb9ad46,135,1713
question,u01-s011-v001,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,b0cb6ba19dc8554b59ac7c5d9d8c3fd30d8fb4dcf3d143341236893fa08f8d4d,36,403
question,u01-s011-v002,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,2e9f1df1f636b185c0daf33948b7c48b892466d4b8a789abdcb4d4631b4497ef,36,378
question,u01-s011-v003,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,aaa62127bf08bfdcd72179ff6c8c8ee4f06d669f6a43a0fcc104262599a39127,36,428
question,u01-s011-v004,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,b9227ea7c111eaf8b25bc63c2624c2636abdee97f6d910d06c64031e15da1b78,36,421
question,u01-s011-v005,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,61ac6292cfec170c225bd86c5b42d34ae9c04103afa22d47c1f2b48127ed3c90,36,394
question,u01-s011-v006,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,2c37f36947f8db08f7da25f58308d1f2eb2c9df31943b5b524becccf30f7f653,36,417
question,u01-s011-v007,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,8b6fc522a5ff2771043fa9eb447ced938b40c3810626e20183c820472aee4d72,36,410
question,u01-s011-v008,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,60e302e8a4e0f15a7e4e871e2ef5845a68fe5515fc8e39eab679661eb6b1cc4e,36,443
question,u01-s011-v009,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,b5efc44379241a3b037833f3be60e3f56fcf37613e7dffa64b4d94c2d54494fc,36,431
question,u01-s011-v010,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,239b8fe44acfdb9da714e5cab517d4903bb4f4028bf7dbd2116da71acc3c230f,37,509
question,u01-s011-v011,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,6ce909052c2beab8c47b93b5da320ccc6d5d8cf62a19abdd5234f54d04203a17,37,524
question,u01-s011-v012,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,47dfb1f59b374effaa4eaffe296cb78a5aac1d0045977eb1f84b49191905a267,37,490
question,u01-s011-cr001,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,495ff6731e6aa83cceb565790b8c9380e896f59414aad431f3e987b1a7469337,28,456
question,u01-s011-cr002,u01,s011,integer-mixed-operations,MANUAL_AUDIT_COMPLETE_BATCH_003,3eabb8729bff2e271c6ff6c41e914e3dd99198be9a4069319b959a6be46834c7,28,487
lecture,u01-s012-lecture-r1,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,05413996dc59be1f2c9700d23e31ad13682fa1534ccf8ae8111a57665ca4d0d8,135,1754
question,u01-s012-v001,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,fdc32a94231edc8a0fd5fa837e87abc5608738fbb4d21599e44b91f3a2d61db4,36,369
question,u01-s012-v002,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,ec9064d8d765a67128b0a64a18d86eb5345607e1e3b0c5f2c954a4bb1486df36,36,392
question,u01-s012-v003,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,1dc7277a398c0fd0f52653976af79e4d1076ecea985312e167db31d0da3145d6,36,397
question,u01-s012-v004,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,90af689d43e3dd9a415b37057552845894790c92473ef411bf0accb5a44d8002,36,445
question,u01-s012-v005,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,f2886cb80c290841a006482b65105dc0bcbca41d3fcd5c59ba280877e776330b,36,463
question,u01-s012-v006,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,58a8daf2c01a5121ca2ca90ca37636da29f6fc779a61e0481b0d099b8b6c7086,36,453
question,u01-s012-v007,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,d3ff7c92fbb80a8978d0ec9878370f487f453d978df0241313dab0e6248488d2,36,451
question,u01-s012-v008,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,56bec39023deb2ab8da01c1dd25e130febe8cd2b17860d4c2e964984e0d9037b,36,367
question,u01-s012-v009,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,dd73b37f0415073cf34aa8d98d7c2e2a67daefc11358381a1d094b8b89faa508,36,415
question,u01-s012-v010,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,5d2f00fba1f543d1c8c456601fe4d003e98e169f0749f9b3bd7e614cc21ef60d,37,465
question,u01-s012-v011,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,09293cce20d3fdcd0870bb93782939416b11af704043141a854b17a158cc9081,37,542
question,u01-s012-v012,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,3d3d2dfaf398963e2ad60303f0d1e5ee695bf0361d3ca36042a7fe4c8a775ac8,37,478
question,u01-s012-cr001,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,6864d0043e0bd16ed5785db667b698e3d5eaecc324521a54bf5571e5b77eed34,28,441
question,u01-s012-cr002,u01,s012,integer-exponent-meaning,MANUAL_AUDIT_COMPLETE_BATCH_003,e4dc35134436cbe62ac142dbe469ef327bb657a9fcae594a8a9470e2b05785ca,28,456
lecture,u01-s013-lecture-r1,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,4d1023dc3570e43fc56c2d19a809ba0e477ef812c45c2df0e99aa25b14508886,146,1777
question,u01-s013-v001,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,b0738fa6db4024d477f31cbc5e822f62b3c8e9191f80bad783d366b951ffce56,36,372
question,u01-s013-v002,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,08c33ee89a7e054366d77ae5573b3dd9c5c9b19542cc1739fd53c83633b785e6,36,370
question,u01-s013-v003,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,3646d7864dff47bd8b8f2089242ceed921102d18c223d182cc074f508ac37ecf,36,367
question,u01-s013-v004,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,89711b60eb9d1a0228fa58ece7f2674b53b7a27496314d4c3d09248444ffaa0e,36,422
question,u01-s013-v005,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,788c3f90e38410f2385b3cc88cd1bd58ac510e13e9069444c1a240c6a564d7c5,36,414
question,u01-s013-v006,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,4710926c32142df00860ffb7656c09b56487caaf94d2f381427c5e55ce8617fc,36,398
question,u01-s013-v007,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,1823359990d177a7ee99609a593880a1f4f49a08fe8133f4505065ebb70abc23,36,391
question,u01-s013-v008,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,d23dc600c908e9e1a8eccfd6259ddca8917c4b3640b5f1de6d33e681914b20e6,36,414
question,u01-s013-v009,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,843039bec2eb949ec8e07e6b9952dfacb71eeb387c4da26a6aee83fc29af2c08,36,458
question,u01-s013-v010,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,63c17dc1fb52ac918b0c40a9b326a833687299135a85856869ec190da47e002a,37,453
question,u01-s013-v011,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,1ee0262438e3209e581ad006b06017186b66fc42daa7a06f1d3b8f4d48b46292,37,450
question,u01-s013-v012,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,09df1e7fade1d56d38191f3ec86623610df418e2d0fadca6ab676bb94d1deeb0,37,452
question,u01-s013-cr001,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,182be02cc96757241e197fff4795d02fd8ea23cd5bac6188727733d3cf9d490f,27,388
question,u01-s013-cr002,u01,s013,integer-exponent-laws,MANUAL_AUDIT_COMPLETE_BATCH_003,fe0d876e19bba3ee1cd99b5888934fb5c67429bda36e785e1b31cced89ca557b,29,460
lecture,u01-s014-lecture-r1,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,debba7bad7250c9ec4c27ba58618d9703cdb6c4601ec0291a566d2995cc3ce66,140,2018
question,u01-s014-v001,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,cfbf18d836fc593b7634bdc71edcc0168c8b135ff60d3a8f3eabca5205ff19b3,36,469
question,u01-s014-v002,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,efecf8eafa712b29a60fb36e70ce05826898a4c9038e4511250de7d7b0e77a4a,36,450
question,u01-s014-v003,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,c0108db9f2a0c6bdb7b8cef1b6839cca80d9b7982a6689ae86c5a4d4440140de,36,442
question,u01-s014-v004,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,6e4b2d30acaac6a75f83650d114ae202044a3facc4f336b301f0cea80dc903d4,36,455
question,u01-s014-v005,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,29fc460d50b3413ddae49f84885293a889a0fc0c137bdc8ec047ee440f167de0,36,474
question,u01-s014-v006,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,ad0615f844af925fd3a4847cb4e5959ac3ac6c250b665282ba24128586b2599d,36,430
question,u01-s014-v007,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,2bf1b78a345b7803926759f883155c3f8a2cc3eb0da0838bc61cf7c86a66f5b0,36,425
question,u01-s014-v008,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,0c1949b4051574f5175cc9f2d6a90b631c3d7090572c961aea196d8970dadfbe,36,477
question,u01-s014-v009,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,af99622de062eafed8620342056676e73b53dacce8573a561f6f05c583c9c438,36,482
question,u01-s014-v010,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,f25227c2c7b11438061674c3092dcea1185ad9c25bf2275086602287dffbd847,37,541
question,u01-s014-v011,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,400e4e76fff7bccd18316ff2438024ba3073af0d2ec1191ccd5636bb912cd077,37,563
question,u01-s014-v012,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,8f9cb285e7b63428cc4cdfa45c8fbd2a993324d66e4f77318eb5c7dce981c3a8,37,530
question,u01-s014-cr001,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,88059581b1ea05bcc4194bcfd19744c1d68b06b2e1d04d05b0fbf86073a5cce0,26,491
question,u01-s014-cr002,u01,s014,integer-scientific-notation,MANUAL_AUDIT_COMPLETE_BATCH_004,04d2c1d2dd0333e84b28c01eb010ea2dae8bca529b83bae0d20c61b632c683e7,28,514
lecture,u01-s015-lecture-r1,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,95c12e7c67e8b8a7bb0e5706bf7994a6d55cf9446e62654421ae533d0c6f8cf3,146,2179
question,u01-s015-v001,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,1efc44ccd8531e34d11d084e127f28532090154c1f557069f952337cb4fe1ccd,40,510
question,u01-s015-v002,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,9330bd8b555178d2a85b5d44db4d48d4cf213451a4b23b9ba8efa05d6fd4d2f3,40,541
question,u01-s015-v003,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,76a9392e8f374f93f053b17ab5e464c7920f5017a4350cb821a3e28dbfff7093,40,547
question,u01-s015-v004,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,782e637e4bcc278dbbbcfc5b4fba6743892daca0cf36bbba70a57283d23e7848,40,531
question,u01-s015-v005,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,c62f635395104dc7d17c584094b02813e56af29b46c32c8ff373911ab9b215bc,40,580
question,u01-s015-v006,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,5a84bc08bb1f0d122149fc0ca8c48b4d311b55ffbe071297b0e42bec0d56cb9b,40,633
question,u01-s015-v007,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,f0d3700e6d295c5626c838a5dad0adf49e74ef9db566a4f5b1277252e10b0051,40,592
question,u01-s015-v008,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,f719c18df5c8a83e3b41def5e099299f942868d113bda260ccd9157a23f7c48b,40,577
question,u01-s015-v009,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,f7df83dce7e26cccadbdcc6835155586e1cf365511653cca868c8248746972a2,40,640
question,u01-s015-v010,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,af7fafa954684957204ca4554be244a89cd974591c338e63332d3ceb3f451a86,40,586
question,u01-s015-v011,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,c231c51a9f52d12928115ff3bb74a79c5ef9967f49c4f979887846a8a02f1782,40,654
question,u01-s015-v012,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,9442bfcf6b83b73f4d8b5e094ac06f7883c089316e6b1434bb3128802bf55f79,40,668
question,u01-s015-cr001,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,b0d8e389861dddc48d26ae0a6636dea3f800f0efb38e459b90349d4eb4702c18,28,509
question,u01-s015-cr002,u01,s015,integer-literacy-context,MANUAL_AUDIT_COMPLETE_BATCH_004,40a6ac7b70ee5da09aadde9755b8891c32e473bbd3d2ca8f134a492e830df630,28,558
lecture,u02-s001-lecture-r1,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,ffb6df5bb7e899c7e0dcce3c2bc5ceee12e61cf680e58e4de48f50a456951c02,122,1654
question,u02-s001-v001,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,47a03e0da24bb7841d7b4ea7b6c136ced6c29327f8976c45c2c0346aa4d59812,34,391
question,u02-s001-v002,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,5ef45a509e9b680da68b4e7ca5a57c8f0534633f49e661e2d3cbcbb555ab7b8b,34,370
question,u02-s001-v003,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,2ff4a9a0f50dd6560a1a8ff06bc8ebeaa1e2edf75970f56c2b7cd850741ec8d9,34,406
question,u02-s001-v004,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,71bbf84a4d95c37f08a9466ae754d92466bb2d7ab6a5bc8238c84fb0e099ca44,34,399
question,u02-s001-v005,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,e27bcd58fe090c90cff6f65c92b62f93e0a4c0ca3f44bb3fef3c2f5ae87dcd98,34,570
question,u02-s001-v006,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,029cb96caff85d0d2bfb090a807675718c5d623eb1fa76ece08276ff54ee2a46,34,459
question,u02-s001-v007,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,0dfeef880ca8c095a54e296f7f8e74dcdd88028c478fc2c958b4e5aef97d0f83,34,464
question,u02-s001-v008,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,34eef764e1c6d1aee8408157c8ecef3312d8fd6c225231c16ae9a051f367c50b,34,421
question,u02-s001-v009,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,a782cb9bc47f63221f2b66d69c6cdab717146896f934e6df5073175f10acfaf5,34,467
question,u02-s001-v010,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,9a7199f2109125704526ff2ea270ce7f673380803d522d1a08f1251d8b8044a9,35,509
question,u02-s001-v011,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,f1e4a772b24a40bcdbd2c3de4fdf2d68660d9393ac4268ec60b2c15988c0c765,35,470
question,u02-s001-v012,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,75a2640d55c52ba8251daae5a6364210fc4213a2206001cad0a5d448ac11eb58,35,510
question,u02-s001-cr001,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,1b8845df84178a5d46f699ae4771470e4e15eb68982e17ad5fafefc60081da83,29,511
question,u02-s001-cr002,u02,s001,fraction-factor-multiple,MANUAL_AUDIT_COMPLETE_BATCH_004,eb7f3ece37fe5fb024a35a518c9e10a5a8d8e3435495cd25dddd782df2159442,29,461
lecture,u02-s002-lecture-r1,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,c6fb5b1f854bf7f40031c37552776e30aaabe297f398a7aa75029ba158f1eed1,119,1516
question,u02-s002-v001,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,340c5bf59be64b1d74481f434b7cb2029ec1f9fdcdc4a77860d668ea33fdcf32,35,422
question,u02-s002-v002,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,9da4151f4696b4ceb2281fa2b420a8199e862bc6ef8e4363a23b42ea5c6012f2,35,413
question,u02-s002-v003,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,54b8d5060a81fa7a39f173ebea2739f4e696ce81bcb6377a7eb4bcc975056f82,35,491
question,u02-s002-v004,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,15eb842a121a81944c37bdef6779c9985147111a5ee92836b34d2c3a8d436adc,35,404
question,u02-s002-v005,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,9f45620f5e97f3dda910e5176c9a2e659c5cde624d2553a6dec645dd90466761,35,456
question,u02-s002-v006,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,a3f00848567d2182e1d9bcefc13f4df921e45c39e10e8aa0a631bc80c8e3c834,35,436
question,u02-s002-v007,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,b84ddfc230667ecac9993bbd0c0055c504ab719ebee5cd7a5cddbd0860f4dcfe,35,450
question,u02-s002-v008,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,3105d82b4fed3490bddb03775e5127b970cf5767f1ce88d7a363dd846cada22d,35,504
question,u02-s002-v009,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,61bf948e019467a4b0ac5022bcdb4d5a291b1ee153110565b49eb885a4e51a4c,35,476
question,u02-s002-v010,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,6f8c60927e980bcbb651255b4a5287f62da7a87d577cd4c5a344abc46858bdcd,36,644
question,u02-s002-v011,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,ff3e547c760c470634ed7dd798bff149d90b802541030f47656732fed58ac164,36,529
question,u02-s002-v012,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,3a4bfba28585587a076eb3e3795695981c8650a8b2f511a8d72aff7a0a2f3782,36,547
question,u02-s002-cr001,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,eda0c3ab2caade524169687dd2fcc19f6e25bd1d161bb965d7b306a4658c5b48,26,432
question,u02-s002-cr002,u02,s002,fraction-prime-composite,MANUAL_AUDIT_COMPLETE_BATCH_004,61b887ea651501681d7eeac2985abf3845228c340c1bcc1eee5eb7bb64ebf857,26,462
lecture,u02-s003-lecture-r1,u02,s003,fraction-prime-factorization,PENDING_MANUAL,afc5a3271979598923fcf33e4bdc52019f8191f899f7f6cc80490fb29c3e11af,121,1493
question,u02-s003-v001,u02,s003,fraction-prime-factorization,PENDING_MANUAL,bd1667df123baf0ec3c30d04c4c17316c79453194591271231496965a95bc4b7,35,477
question,u02-s003-v002,u02,s003,fraction-prime-factorization,PENDING_MANUAL,2996a7c39eb796fdfbe6fa54389c41ac246338fae37a341f2a0e081be8bf44b4,35,439
question,u02-s003-v003,u02,s003,fraction-prime-factorization,PENDING_MANUAL,ba300e2d2c9df90ecf0401d8da5c143f4f8132a187b7d6d9c1520fd0fa4ec4ac,35,503
question,u02-s003-v004,u02,s003,fraction-prime-factorization,PENDING_MANUAL,d0e1c5cadde57d6e29b5e71c7aaaa207694bb058b53972a8a01e98aafcbb7943,35,406
question,u02-s003-v005,u02,s003,fraction-prime-factorization,PENDING_MANUAL,e52238ed9e8dbf794b388307df3bc4a58d1dfbb178863ed463701670b409034e,35,462
question,u02-s003-v006,u02,s003,fraction-prime-factorization,PENDING_MANUAL,78cedf0665dc7a0b3196add39167ed4c622f42468e250e26cab99a121b712f8d,36,543
question,u02-s003-v007,u02,s003,fraction-prime-factorization,PENDING_MANUAL,070dfe607d0c4cdf9e98409f9cb15a727208e1d0de370e8e9a9248aa98fef6a8,35,446
question,u02-s003-v008,u02,s003,fraction-prime-factorization,PENDING_MANUAL,35ba401c0452a45232d2ff882bfc57551c47d4e789aadc0599e73dc2938e7f0f,35,425
question,u02-s003-v009,u02,s003,fraction-prime-factorization,PENDING_MANUAL,18fa56175880ed7dae11f916b867fa9e49488ebba229c054bfc98a8ddfdeb70a,35,506
question,u02-s003-v010,u02,s003,fraction-prime-factorization,PENDING_MANUAL,2e91f19e3a6e6efe4c228775d95232055428c30587b34e4f274ee9cd0530e39f,36,498
question,u02-s003-v011,u02,s003,fraction-prime-factorization,PENDING_MANUAL,468c169eef69e8712afe3bcd1649fd7c8eb236d09491c72e32cd5aef2d2cef4b,36,512
question,u02-s003-v012,u02,s003,fraction-prime-factorization,PENDING_MANUAL,24374f873373fc8998d2a977ae9928a2c60295ac3d492c96c3fc71b3b35fcdee,36,511
question,u02-s003-cr001,u02,s003,fraction-prime-factorization,PENDING_MANUAL,e2dfc0a0e1cce1b2b20a7f78a602a884dde7e6cddc7a57b9f0a33c06fd7e7aae,27,452
question,u02-s003-cr002,u02,s003,fraction-prime-factorization,PENDING_MANUAL,6f92837629e6a32914419d7f328a17f2a1d046ab68d0ef906dc8060d22cefd31,27,423
lecture,u02-s004-lecture-r1,u02,s004,fraction-gcd-basic,PENDING_MANUAL,e5f8436c55ed64b1565e1d06318807011f9e4e65947ff4b2e4365fa59475c977,120,1551
question,u02-s004-v001,u02,s004,fraction-gcd-basic,PENDING_MANUAL,37d76a6d5ddfc5a3bc305e05eb0b24a9d934ce57b32db32ed5950ef34d85713d,35,468
question,u02-s004-v002,u02,s004,fraction-gcd-basic,PENDING_MANUAL,0b3f0b26ffbcda22c6e4865be05ab092066ceb0dd3cbf375285f7908eeef0056,36,531
question,u02-s004-v003,u02,s004,fraction-gcd-basic,PENDING_MANUAL,fc8f32619a5e871f62ed3cae835d00f933b46b6147aaecf9ba8d8f7f10b46703,35,410
question,u02-s004-v004,u02,s004,fraction-gcd-basic,PENDING_MANUAL,ce451a265092e57e92410367dad8c4ec88eab72946e5e827fdbb6e3bfe2c0530,35,459
question,u02-s004-v005,u02,s004,fraction-gcd-basic,PENDING_MANUAL,2027c2f638e223c669af8f5349d55d15d9b9553fe12fc3d7f1fc27acd841f207,35,438
question,u02-s004-v006,u02,s004,fraction-gcd-basic,PENDING_MANUAL,8af3cbd77209b757e0d66e61fee2af77739c4fec64c14ef40372464caac71f11,35,471
question,u02-s004-v007,u02,s004,fraction-gcd-basic,PENDING_MANUAL,97060cb5f5e8e2f86c343336cb37fc2ce21fca7d65871d0236ff54c41d8f5c20,35,445
question,u02-s004-v008,u02,s004,fraction-gcd-basic,PENDING_MANUAL,a7e4549ce5267f1c0a8c278980bd8c0095ab8f669912372836fd13999f158a95,35,487
