questionId,unitId,skillId,questionType,field,original,rendererOutput,nestedOpen,extraPipes,unbalanced,proseSwallowed,directQuestionDisplay,recommendedVerdict
u02-s010-cr002,u02,fraction-multiply-divide,cr,fullCreditSolution[2],驗證：63×5/6=52.5=105/2，再除3/4得70。,驗證：63×[[frac:5|6]]=52.5=[[frac:105|2]]，[[frac:再除3|4得70]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-cr002,u02,fraction-multiply-divide,cr,alternativeSolutions[0],可由70先乘3/4再除5/6：70×3/4×6/5=63。,[[frac:可由70先乘3|4再除5]]/6：70×[[frac:3|4]]×[[frac:6|5]]=63。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-cr002,u02,fraction-multiply-divide,cr,commonErrors[1],除以3/4時又除一次。,[[frac:除以3|4時又除一次]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v001,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：分子相乘3×2=6，分母相乘4×5=20；6/20約分為3/10。所以答案是「3/10」。,依題意逐步處理：分子相乘3×2=6，分母相乘4×5=20；[[frac:6|20約分為3]]/10。[[frac:所以答案是「3|10」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v001,u02,fraction-multiply-divide,mc,steps[1],6/20約分為3/10,[[frac:6|20約分為3]]/10,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v001,u02,fraction-multiply-divide,mc,optionAnalysis[0].reason,3/10正確。,[[frac:3|10正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v002,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：除以10/9等於乘9/10；5/6×9/10=45/60=3/4。所以答案是「3/4」。,[[frac:依題意逐步處理：除以10|9等於乘9]]/10；[[frac:5|6]]×[[frac:9|10]]=[[frac:45|60]]=[[frac:3|4]]。[[frac:所以答案是「3|4」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v002,u02,fraction-multiply-divide,mc,steps[0],除以10/9等於乘9/10,[[frac:除以10|9等於乘9]]/10,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v002,u02,fraction-multiply-divide,mc,optionAnalysis[1].reason,3/4正確。,[[frac:3|4正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v002,u02,fraction-multiply-divide,mc,optionAnalysis[3].reason,50/54是錯誤直除。,[[frac:50|54是錯誤直除]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v003,u02,fraction-multiply-divide,mc,optionAnalysis[2].reason,-3/2正確。,-[[frac:3|2正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v004,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：7/8×(-3/14)；約去7與14得-3/16。所以答案是「-3/16」。,[[frac:依題意逐步處理：7|8]]×(-[[frac:3|14)]]；約去7與14得-[[frac:3|16]]。所以答案是「-[[frac:3|16」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v004,u02,fraction-multiply-divide,mc,optionAnalysis[1].reason,除以負數後結果必為負，3/16遺漏負號。,除以負數後結果必為負，[[frac:3|16遺漏負號]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v004,u02,fraction-multiply-divide,mc,optionAnalysis[3].reason,-3/16正確。,-[[frac:3|16正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v005,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：(2/3)²=4/9；4/9×9/8=4/8=1/2。所以答案是「1/2」。,[[frac:依題意逐步處理：(2|3)²]]=[[frac:4|9]]；[[frac:4|9]]×[[frac:9|8]]=[[frac:4|8]]=[[frac:1|2]]。[[frac:所以答案是「1|2」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v005,u02,fraction-multiply-divide,mc,optionAnalysis[0].reason,1/2正確。,[[frac:1|2正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v005,u02,fraction-multiply-divide,mc,commonMistake,把(2/3)²算成4/3。,[[frac:把(2|3)²算成4]]/3。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v006,u02,fraction-multiply-divide,mc,choices[3],10又4/5,[[frac:10又4|5]],False,False,False,True,True,RENDERER_REPAIR
u02-s010-v006,u02,fraction-multiply-divide,mc,optionAnalysis[0].reason,求的是18的3/5，不是原數。,[[frac:求的是18的3|5]]，不是原數。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v006,u02,fraction-multiply-divide,mc,optionAnalysis[3].choice,10又4/5,[[frac:10又4|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s010-v006,u02,fraction-multiply-divide,mc,commonMistake,看到『3/5 是18』就再乘3/5。,[[frac:看到『3|5]] [[frac:是18』就再乘3|5]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v008,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：5/6÷5/12=2；2×3/4=3/2。所以答案是「3/2」。,[[frac:依題意逐步處理：5|6]]÷[[frac:5|12]]=2；2×[[frac:3|4]]=[[frac:3|2]]。[[frac:所以答案是「3|2」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v008,u02,fraction-multiply-divide,mc,optionAnalysis[0].reason,漏乘3/4。,[[frac:漏乘3|4]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v008,u02,fraction-multiply-divide,mc,optionAnalysis[3].reason,3/2正確。,[[frac:3|2正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v009,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：設原數x，x×7/9×15/14=5/6；乘數化簡為5/6，所以x=1。所以答案是「1」。,依題意逐步處理：設原數x，x×[[frac:7|9]]×[[frac:15|14]]=[[frac:5|6]]；[[frac:乘數化簡為5|6]]，所以x=1。所以答案是「1」。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v009,u02,fraction-multiply-divide,mc,steps[1],乘數化簡為5/6，所以x=1,[[frac:乘數化簡為5|6]]，所以x=1,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v009,u02,fraction-multiply-divide,mc,optionAnalysis[1].reason,代回只得1/2。,[[frac:代回只得1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v009,u02,fraction-multiply-divide,mc,optionAnalysis[3].reason,把7/9當答案。,[[frac:把7|9當答案]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v011,u02,fraction-multiply-divide,mc,text,一塊布長 7又1/2 公尺，每件作品用 5/8 公尺。若不拼接，最多可做幾件完整作品？,一塊布長 [[frac:7又1|2]] 公尺，每件作品用 [[frac:5|8]] 公尺。若不拼接，最多可做幾件完整作品？,False,False,False,True,True,RENDERER_REPAIR
u02-s010-v011,u02,fraction-multiply-divide,mc,explanation,依題意逐步處理：7又1/2=15/2；15/2÷5/8=15/2×8/5=12。所以答案是「12 件」。,[[frac:依題意逐步處理：7又1|2]]=[[frac:15|2]]；[[frac:15|2]]÷[[frac:5|8]]=[[frac:15|2]]×[[frac:8|5]]=12。所以答案是「12 件」。,False,False,False,True,False,RENDERER_REPAIR
u02-s010-v011,u02,fraction-multiply-divide,mc,steps[0],7又1/2=15/2,[[frac:7又1|2]]=[[frac:15|2]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,prompt,計算 6又1/3-2又5/6，並用假分數方法與借位方法各做一次。,計算 [[frac:6又1|3]]-[[frac:2又5|6]]，並用假分數方法與借位方法各做一次。,False,False,False,True,True,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,fullCreditSolution[0],假分數法：19/3-17/6=38/6-17/6=21/6=3又1/2。,[[frac:假分數法：19|3]]-[[frac:17|6]]=[[frac:38|6]]-[[frac:17|6]]=[[frac:21|6]]=[[frac:3又1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,fullCreditSolution[1],借位法：6又2/6改為5又8/6，減2又5/6=3又3/6=3又1/2。,[[frac:借位法：6又2|6改為5又8]]/6，[[frac:減2又5|6]]=[[frac:3又3|6]]=[[frac:3又1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,rubric[0].criteria,兩種方法與3又1/2均正確。,[[frac:兩種方法與3又1|2均正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,scoringNotes[0],3又1/2與7/2均可作答案，但須依題意呈現帶分數。,[[frac:3又1|2與7]]/2均可作答案，但須依題意呈現帶分數。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,commonErrors[0],假分數法把6又1/3誤化成19/3以外的分數。,[[frac:假分數法把6又1|3誤化成19]]/3以外的分數。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,commonErrors[1],借位時只把整數6改成5，卻沒有把借來的1改成6/6加入分數部分。,借位時只把整數6改成5，[[frac:卻沒有把借來的1改成6|6加入分數部分]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,commonErrors[2],最後3/6未約成1/2。,[[frac:最後3|6未約成1]]/2。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr001,u02,fraction-mixed-number,cr,independentReview.derivedResult,3又1/2。,[[frac:3又1|2]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,prompt,一條繩長 12又1/2 公尺，先剪下 3又3/4 公尺，再把剩下的平均剪成 7 段。每段多長？,一條繩長 [[frac:12又1|2]] 公尺，先剪下 [[frac:3又3|4]] 公尺，再把剩下的平均剪成 7 段。每段多長？,False,False,False,True,True,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,fullCreditSolution[0],12又1/2-3又3/4=12又2/4-3又3/4=8又3/4=35/4。,[[frac:12又1|2]]-[[frac:3又3|4]]=[[frac:12又2|4]]-[[frac:3又3|4]]=[[frac:8又3|4]]=[[frac:35|4]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,fullCreditSolution[1],35/4÷7=35/28=5/4=1又1/4。,[[frac:35|4]]÷7=[[frac:35|28]]=[[frac:5|4]]=[[frac:1又1|4]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,alternativeSolutions[0],可全部化假分數：(25/2-15/4)÷7。,[[frac:可全部化假分數：(25|2]]-[[frac:15|4)]]÷7。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,rubric[0].criteria,剩餘35/4與每段1又1/4公尺完整。,[[frac:剩餘35|4與每段1又1]]/4公尺完整。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-cr002,u02,fraction-mixed-number,cr,independentReview.derivedResult,每段1又1/4公尺。,[[frac:每段1又1|4公尺]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,choices[0],2又3/4,[[frac:2又3|4]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,choices[1],3又1/4,[[frac:3又1|4]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,choices[2],2又1/4,[[frac:2又1|4]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,choices[3],3又3/4,[[frac:3又3|4]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,explanation,依題意逐步處理：11÷4=2餘3；所以11/4=2又3/4。所以答案是「2又3/4」。,依題意逐步處理：11÷4=2餘3；[[frac:所以11|4]]=[[frac:2又3|4]]。[[frac:所以答案是「2又3|4」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,steps[1],所以11/4=2又3/4,[[frac:所以11|4]]=[[frac:2又3|4]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,optionAnalysis[0].choice,2又3/4,[[frac:2又3|4]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,optionAnalysis[0].reason,2又3/4正確。,[[frac:2又3|4正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,optionAnalysis[1].choice,3又1/4,[[frac:3又1|4]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,optionAnalysis[2].choice,2又1/4,[[frac:2又1|4]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v001,u02,fraction-mixed-number,mc,optionAnalysis[3].choice,3又3/4,[[frac:3又3|4]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v002,u02,fraction-mixed-number,mc,text,帶分數 3又2/5 化成假分數為何？,帶分數 [[frac:3又2|5]] 化成假分數為何？,False,False,False,True,True,RENDERER_REPAIR
u02-s011-v002,u02,fraction-mixed-number,mc,explanation,依題意逐步處理：3×5+2=17；分母仍為5，所以17/5。所以答案是「17/5」。,依題意逐步處理：3×5+2=17；分母仍為5，[[frac:所以17|5]]。[[frac:所以答案是「17|5」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v002,u02,fraction-mixed-number,mc,steps[1],分母仍為5，所以17/5,分母仍為5，[[frac:所以17|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v002,u02,fraction-mixed-number,mc,optionAnalysis[1].reason,17/5正確。,[[frac:17|5正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v002,u02,fraction-mixed-number,mc,concept,帶分數化假分數為(整數×分母+分子)/分母。,帶分數化假分數為[[frac:整數×分母+分子|分母]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v003,u02,fraction-mixed-number,mc,text,下列哪一個假分數等於 1又3/7？,下列哪一個假分數等於 [[frac:1又3|7？]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v003,u02,fraction-mixed-number,mc,explanation,依題意逐步處理：1×7+3=10；所以1又3/7=10/7。所以答案是「10/7」。,依題意逐步處理：1×7+3=10；[[frac:所以1又3|7]]=[[frac:10|7]]。[[frac:所以答案是「10|7」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v003,u02,fraction-mixed-number,mc,steps[1],所以1又3/7=10/7,[[frac:所以1又3|7]]=[[frac:10|7]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v003,u02,fraction-mixed-number,mc,optionAnalysis[2].reason,10/7正確。,[[frac:10|7正確]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,text,把 2又5/6 化成假分數，再判斷它位於哪兩個相鄰整數之間。下列哪一個敘述正確？,把 [[frac:2又5|6]] 化成假分數，再判斷它位於哪兩個相鄰整數之間。下列哪一個敘述正確？,False,False,False,True,True,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,steps[0],2×6+5=17，所以 2又5/6=17/6。,2×6+5=17，所以 [[frac:2又5|6]]=[[frac:17|6]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,optionAnalysis[0].reason,13/6 不是 2又5/6 的轉換結果。,[[frac:13|6]] 不是 [[frac:2又5|6]] 的轉換結果。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,optionAnalysis[1].reason,15/6=2又1/2，不等於原數。,[[frac:15|6]]=[[frac:2又1|2]]，不等於原數。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,optionAnalysis[2].reason,16/6=2又2/3，不等於原數。,[[frac:16|6]]=[[frac:2又2|3]]，不等於原數。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v004,u02,fraction-mixed-number,mc,optionAnalysis[3].reason,17/6 等於 2又5/6，且介於 2 和 3 之間。,[[frac:17|6]] 等於 [[frac:2又5|6]]，且介於 2 和 3 之間。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,choices[0],4又3/5,[[frac:4又3|5]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,choices[1],4又2/5,[[frac:4又2|5]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,choices[2],5又3/5,[[frac:5又3|5]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,choices[3],3又4/5,[[frac:3又4|5]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,explanation,用 23 除以 5，商 4 是整數部分，餘數 3 是分子，分母仍為 5，所以為 4又3/5。,用 23 除以 5，商 4 是整數部分，餘數 3 是分子，分母仍為 5，所以為 [[frac:4又3|5]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,optionAnalysis[0].choice,4又3/5,[[frac:4又3|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,optionAnalysis[1].choice,4又2/5,[[frac:4又2|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,optionAnalysis[2].choice,5又3/5,[[frac:5又3|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v005,u02,fraction-mixed-number,mc,optionAnalysis[3].choice,3又4/5,[[frac:3又4|5]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,choices[0],1又2/3,[[frac:1又2|3]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,choices[1],2又1/3,[[frac:2又1|3]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,choices[2],2又2/3,[[frac:2又2|3]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,choices[3],3又1/3,[[frac:3又1|3]],False,False,False,True,True,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,explanation,依題意逐步處理：前兩個完整長方形表示2。；第三個長方形塗1份、共3等份，表示1/3。；合計2+1/3=2又1/3。。所以答案是「2又1/3」。,依題意逐步處理：前兩個完整長方形表示2。；第三個長方形塗1份、共3等份，[[frac:表示1|3]]。；合計2+[[frac:1|3]]=[[frac:2又1|3]]。。[[frac:所以答案是「2又1|3」]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,steps[1],第三個長方形塗1份、共3等份，表示1/3。,第三個長方形塗1份、共3等份，[[frac:表示1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,steps[2],合計2+1/3=2又1/3。,合計2+[[frac:1|3]]=[[frac:2又1|3]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,optionAnalysis[0].choice,1又2/3,[[frac:1又2|3]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,optionAnalysis[1].choice,2又1/3,[[frac:2又1|3]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,optionAnalysis[2].choice,2又2/3,[[frac:2又2|3]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v006,u02,fraction-mixed-number,mc,optionAnalysis[3].choice,3又1/3,[[frac:3又1|3]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,text,若 3又a/8=27/8，則 a 等於多少？,若 [[frac:3又a|8]]=[[frac:27|8]]，則 a 等於多少？,False,False,False,True,True,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,explanation,依題意逐步處理：3又a/8=(24+a)/8；24+a=27，所以a=3。所以答案是「3」。,[[frac:依題意逐步處理：3又a|8]]=[[frac:24+a|8]]；24+a=27，所以a=3。所以答案是「3」。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,steps[0],3又a/8=(24+a)/8,[[frac:3又a|8]]=[[frac:24+a|8]],False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,optionAnalysis[0].reason,a=1只得25/8。,a=[[frac:1只得25|8]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,optionAnalysis[1].reason,a=2只得26/8。,a=[[frac:2只得26|8]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,optionAnalysis[2].reason,a=3得27/8。,a=[[frac:3得27|8]]。,False,False,False,True,False,RENDERER_REPAIR
u02-s011-v007,u02,fraction-mixed-number,mc,optionAnalysis[3].reason,a=4得28/8。,a=[[frac:4得28|8]]。,False,False,False,True,False,RENDERER_REPAIR
