authority_id,source_id,subject,official_code,raw_text,normalized_requirement,status,mapped_skill_ids,mapped_lecture_ids,mapped_question_ids,final_audit_record_id,notes
AUTH-ENGLISH-LC-C-4-5,NAER-CURRICULUM-ENGLISH,english,C-Ⅳ-5,國際生活禮儀。,國際生活禮儀。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LC-D-4-1,NAER-CURRICULUM-ENGLISH,english,D-Ⅳ-1,依綜合資訊作合理猜測。,依綜合資訊作合理猜測。,scope-reviewed-required-unmapped,,,,,assessmentRole=english-reading-and-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LC-D-4-2,NAER-CURRICULUM-ENGLISH,english,D-Ⅳ-2,二至三項訊息的比較、歸類、排序的方法。,二至三項訊息的比較、歸類、排序的方法。,scope-reviewed-required-unmapped,,,,,assessmentRole=english-reading-and-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LC-D-4-3,NAER-CURRICULUM-ENGLISH,english,D-Ⅳ-3,訊息因果關係的釐清。,訊息因果關係的釐清。,scope-reviewed-required-unmapped,,,,,assessmentRole=english-reading-and-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LC-D-4-4,NAER-CURRICULUM-ENGLISH,english,D-Ⅳ-4,藉文字線索，對客觀事實及主觀意見的分辨。,藉文字線索，對客觀事實及主觀意見的分辨。,scope-reviewed-required-unmapped,,,,,assessmentRole=english-reading-and-listening-choice;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-1,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-1,能聽懂課堂中所學的字詞。,能聽懂課堂中所學的字詞。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-10,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-10,能了解歌謠、韻文的節奏與音韻。,能了解歌謠、韻文的節奏與音韻。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-11,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-11,能聽懂公共場所廣播的內容，如捷運、車站、機場廣播。,能聽懂公共場所廣播的內容，如捷運、車站、機場廣播。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-2,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-2,能聽懂常用的教室用語及日常生活用語。,能聽懂常用的教室用語及日常生活用語。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-3,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-3,能聽懂基本或重要句型的句子。,能聽懂基本或重要句型的句子。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-4,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-4,能聽懂日常生活對話的主要內容。,能聽懂日常生活對話的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-5,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-5,能聽懂簡易歌謠和韻文的主要內容。,能聽懂簡易歌謠和韻文的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-6,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-6,能聽懂簡易故事及短劇的主要內容。,能聽懂簡易故事及短劇的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-7,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-7,能辨識簡短說明或敘述的情境及主旨。,能辨識簡短說明或敘述的情境及主旨。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-8,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-8,能聽懂簡易影片的主要內容。,能聽懂簡易影片的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-1-4-9,NAER-CURRICULUM-ENGLISH,english,1-Ⅳ-9,能辨識句子語調所表達的情緒和態度。,能辨識句子語調所表達的情緒和態度。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-listening-choice;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-1,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-1,能說出課堂中所學的字詞。,能說出課堂中所學的字詞。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-10,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-10,能以簡易的英語描述圖片。,能以簡易的英語描述圖片。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-11,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-11,能參與簡易的英語短劇表演。,能參與簡易的英語短劇表演。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-12,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-12,能以簡易的英語參與引導式討論。,能以簡易的英語參與引導式討論。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-13,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-13,能依主題或情境以簡易英語進行日常生活溝通。,能依主題或情境以簡易英語進行日常生活溝通。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-14,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-14,能以簡易的英語介紹國內外風土民情。,能以簡易的英語介紹國內外風土民情。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-2,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-2,能依情境使用日常生活用語。,能依情境使用日常生活用語。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-3,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-3,能依情境使用教室用語。,能依情境使用教室用語。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-4,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-4,能以簡易的英語描述自己、家人及朋友。,能以簡易的英語描述自己、家人及朋友。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-5,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-5,能以簡易的英語表達個人的需求、意願和感受。,能以簡易的英語表達個人的需求、意願和感受。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-6,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-6,能依人、事、時、地、物作簡易的描述或回答。,能依人、事、時、地、物作簡易的描述或回答。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-7,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-7,能依人、事、時、地、物作簡易的提問。,能依人、事、時、地、物作簡易的提問。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-8,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-8,能以正確的發音、適切的重音及語調說出基本或重要句型的句子。,能以正確的發音、適切的重音及語調說出基本或重要句型的句子。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-2-4-9,NAER-CURRICULUM-ENGLISH,english,2-Ⅳ-9,能進行簡易的角色扮演。,能進行簡易的角色扮演。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-1,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-1,能辨識連續書寫體大小寫字母。,能辨識連續書寫體大小寫字母。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-10,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-10,能辨識簡易故事的要素，如背景、人物、事件和結局。,能辨識簡易故事的要素，如背景、人物、事件和結局。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-11,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-11,能藉圖畫、標題、書名等作合理的猜測。,能藉圖畫、標題、書名等作合理的猜測。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-12,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-12,能熟悉重要的閱讀技巧，如擷取大意、猜測字義、推敲文意、預測後續文意及情節發展等。,能熟悉重要的閱讀技巧，如擷取大意、猜測字義、推敲文意、預測後續文意及情節發展等。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-13,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-13,能了解短劇的主要內容與情節。,能了解短劇的主要內容與情節。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-14,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-14,能快速閱讀了解文章重點，並有效應用於廣泛閱讀中。,能快速閱讀了解文章重點，並有效應用於廣泛閱讀中。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-15,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-15,能分析及判斷文章內容，了解敘述者的觀點、態度及寫作目的。,能分析及判斷文章內容，了解敘述者的觀點、態度及寫作目的。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=*◎;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-16,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-16,能閱讀不同體裁、不同主題的簡易文章。,能閱讀不同體裁、不同主題的簡易文章。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-2,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-2,能辨識課堂中所學的字詞。,能辨識課堂中所學的字詞。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-3,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-3,能看懂簡易的英文標示。,能看懂簡易的英文標示。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-4,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-4,能看懂簡易的圖表。,能看懂簡易的圖表。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-5,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-5,能看懂簡易的生活用語。,能看懂簡易的生活用語。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-6,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-6,能看懂基本的句型。,能看懂基本的句型。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-7,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-7,能了解對話的主要內容。,能了解對話的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-8,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-8,能了解短文、簡訊、書信的主要內容。,能了解短文、簡訊、書信的主要內容。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-3-4-9,NAER-CURRICULUM-ENGLISH,english,3-Ⅳ-9,能了解故事的主要內容與情節。,能了解故事的主要內容與情節。,scope-reviewed-required-unmapped,,,,,assessmentRole=direct-english-reading-choice;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-1,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-1,能拼寫國中階段基本常用字詞。,能拼寫國中階段基本常用字詞。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-2,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-2,能依圖畫、圖示書寫英文句子。,能依圖畫、圖示書寫英文句子。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-3,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-3,能掌握正確書寫格式寫出英文句子。,能掌握正確書寫格式寫出英文句子。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-4,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-4,能依提示填寫簡單的表格。,能依提示填寫簡單的表格。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-5,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-5,能依提示寫出正確達意的簡單句子。,能依提示寫出正確達意的簡單句子。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-6,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-6,能將簡易的中文句子譯成英文。,能將簡易的中文句子譯成英文。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-7,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-7,能寫簡單的賀卡、簡訊、書信、電子郵件等。,能寫簡單的賀卡、簡訊、書信、電子郵件等。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-4-4-8,NAER-CURRICULUM-ENGLISH,english,4-Ⅳ-8,能依提示書寫簡短的段落。,能依提示書寫簡短的段落。,scope-reviewed-required-unmapped,,,,,assessmentRole=curriculum-required-not-separately-scored;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-1,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-1,能聽懂、讀懂國中階段基本字詞，並使用於簡易日常溝通。,能聽懂、讀懂國中階段基本字詞，並使用於簡易日常溝通。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-10,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-10,能讀懂簡易故事及短文，並能以簡短的句子說出或寫出其內容大意。,能讀懂簡易故事及短文，並能以簡短的句子說出或寫出其內容大意。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-11,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-11,能看懂並能填寫簡單的表格及資料等。,能看懂並能填寫簡單的表格及資料等。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-12,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-12,能看懂日常溝通中簡易的書信、簡訊、留言、賀卡、邀請卡等，並能以口語或書面作簡短的回應。,能看懂日常溝通中簡易的書信、簡訊、留言、賀卡、邀請卡等，並能以口語或書面作簡短的回應。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-2,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-2,能掌握國中階段所學字詞及句型，適當地使用於日常生活之溝通。,能掌握國中階段所學字詞及句型，適當地使用於日常生活之溝通。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-3,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-3,能聽懂日常生活應對中常用語句，並能作適當的回應。,能聽懂日常生活應對中常用語句，並能作適當的回應。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=◎;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-4,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-4,能以正確的發音及適切的語調及速度朗讀短文及短劇。,能以正確的發音及適切的語調及速度朗讀短文及短劇。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-5,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-5,能運用字母拼讀規則讀出及拼寫英文字詞。,能運用字母拼讀規則讀出及拼寫英文字詞。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=*;appendix=none;limits=none
AUTH-ENGLISH-LP-5-4-6,NAER-CURRICULUM-ENGLISH,english,5-Ⅳ-6,能轉述所聽到的簡短談話。,能轉述所聽到的簡短談話。,scope-reviewed-required-unmapped,,,,,assessmentRole=embedded-in-english-reading-listening;marker=none;appendix=none;limits=none
